x y z nx ny nz
-0.0276115585 -0.0276596774 -0.0371778569 0.0792580000 -0.9968100000 0.0093400000
-0.0384665585 -0.0218866774 -0.0374688569 -0.6797770000 -0.7333850000 -0.0069880000
-0.0323035585 -0.0255796774 -0.0374658569 -0.3071010000 -0.9516730000 0.0027290000
-0.0243245585 -0.0265706774 -0.0374178569 0.0380410000 -0.9990890000 0.0193410000
-0.0162085585 -0.0259656774 -0.0370798569 0.0749300000 -0.9971850000 0.0028900000
-0.0081445585 -0.0253986774 -0.0370988569 0.0711170000 -0.9973720000 0.0138020000
-0.0001515585 -0.0248586774 -0.0370338569 0.0657110000 -0.9974800000 0.0267650000
0.0077344415 -0.0243766774 -0.0370778569 0.0594830000 -0.9975270000 0.0374430000
0.0157424415 -0.0239336774 -0.0372288569 0.0566150000 -0.9977460000 0.0360210000
0.0236464415 -0.0234966774 -0.0371738569 0.0554020000 -0.9982480000 0.0207710000
0.0318144415 -0.0230986774 -0.0372968569 0.0690700000 -0.9975550000 0.0106810000
0.0397294415 -0.0217596774 -0.0376118569 0.3687380000 -0.9293540000 -0.0182680000
0.0440624415 -0.0198036774 -0.0362188569 0.6084000000 -0.7931710000 -0.0270000000
-0.0423665585 -0.0157866774 -0.0374368569 -0.9201060000 -0.3913920000 -0.0147630000
0.0434484415 -0.0192476774 -0.0392208569 0.5248140000 -0.8506390000 -0.0313540000
0.0472864415 -0.0159996774 -0.0372718569 0.8005120000 -0.5985280000 -0.0307480000
-0.0443545585 -0.0054056774 -0.0375058569 -0.9972060000 -0.0740640000 -0.0097320000
-0.0438725585 -0.0084196774 -0.0372848569 -0.9950480000 -0.0991840000 -0.0064660000
0.0504734415 -0.0077536774 -0.0372418569 0.9931290000 -0.1158280000 -0.0166840000
-0.0446675585 0.0009723226 -0.0373678569 -0.9967240000 -0.0804670000 -0.0082010000
-0.0439735585 -0.0015876774 -0.0377258569 -0.9970280000 -0.0763970000 -0.0099410000
0.0502234415 0.0002923226 -0.0372448569 0.9969990000 0.0757640000 -0.0159220000
-0.0448765585 0.0082433226 -0.0372628569 -0.9961050000 0.0876710000 -0.0094270000
-0.0439595585 0.0117933226 -0.0382168569 -0.9516600000 0.3068420000 -0.0138680000
0.0496044415 0.0084033226 -0.0373158569 0.9944410000 0.1040470000 -0.0161780000
-0.0442425585 0.0126153226 -0.0357558569 -0.9471740000 0.3204310000 -0.0136260000
-0.0414805585 0.0166583226 -0.0373148569 -0.8162770000 0.5774860000 -0.0142200000
0.0477624415 0.0163613226 -0.0371838569 0.9089060000 0.4167520000 -0.0144130000
-0.0372235585 0.0212913226 -0.0376128569 -0.6002760000 0.7997020000 -0.0120290000
-0.0324225585 0.0230663226 -0.0374528569 -0.2949290000 0.9554900000 -0.0074460000
-0.0242615585 0.0238263226 -0.0374148569 -0.0556140000 0.9984390000 0.0050930000
-0.0161895585 0.0241943226 -0.0373138569 -0.0454850000 0.9988530000 0.0149750000
-0.0081855585 0.0244883226 -0.0371308569 -0.0515000000 0.9986260000 0.0096820000
-0.0002575585 0.0250313226 -0.0371918569 -0.0682760000 0.9976190000 0.0097500000
0.0077574415 0.0256133226 -0.0368488569 -0.0713600000 0.9974490000 0.0020420000
0.0156314415 0.0261923226 -0.0371538569 -0.0774590000 0.9969950000 -0.0010920000
0.0237524415 0.0268043226 -0.0371628569 -0.0784690000 0.9969150000 -0.0014920000
0.0317344415 0.0273413226 -0.0373338569 0.0071790000 0.9999660000 0.0041000000
0.0398684415 0.0250913226 -0.0372188569 0.4351140000 0.9002930000 -0.0121560000
0.0446954415 0.0215343226 -0.0376488569 0.7143920000 0.6995590000 -0.0161370000
-0.0269805585 -0.0275826774 -0.0310898569 0.0804430000 -0.9967330000 0.0072420000
-0.0385025585 -0.0218516774 -0.0294248569 -0.6838660000 -0.7296080000 -0.0004170000
-0.0323085585 -0.0255766774 -0.0294178569 -0.3056670000 -0.9521380000 0.0002770000
-0.0241845585 -0.0265326774 -0.0294728569 0.0485780000 -0.9987990000 0.0063710000
-0.0161265585 -0.0258766774 -0.0292128569 0.0798040000 -0.9967400000 0.0118350000
-0.0081625585 -0.0252516774 -0.0293448569 0.0755130000 -0.9970910000 0.0103470000
-0.0002745585 -0.0246776774 -0.0294178569 0.0730610000 -0.9972700000 0.0107540000
0.0080154415 -0.0240926774 -0.0293588569 0.0648910000 -0.9978200000 0.0120500000
0.0158324415 -0.0236306774 -0.0294668569 0.0487540000 -0.9987130000 0.0139550000
0.0237634415 -0.0232776774 -0.0295818569 0.0450370000 -0.9989310000 0.0104440000
0.0317364415 -0.0229556774 -0.0295208569 0.0608080000 -0.9981060000 0.0093260000
0.0398004415 -0.0217656774 -0.0294428569 0.3487370000 -0.9372160000 -0.0031050000
0.0442844415 -0.0197986774 -0.0293008569 0.6180910000 -0.7859420000 -0.0160840000
-0.0424675585 -0.0156146774 -0.0295198569 -0.9247230000 -0.3806340000 -0.0023410000
0.0434274415 -0.0193886774 -0.0289498569 0.4704180000 -0.8823360000 -0.0138070000
0.0474764415 -0.0159226774 -0.0292738569 0.8205780000 -0.5714530000 -0.0096410000
-0.0443705585 -0.0058076774 -0.0295458569 -0.9967170000 -0.0809470000 -0.0017790000
-0.0438745585 -0.0082846774 -0.0293668569 -0.9953950000 -0.0958530000 -0.0012090000
0.0504964415 -0.0077856774 -0.0293898569 0.9931160000 -0.1169630000 -0.0063170000
-0.0446705585 0.0006353226 -0.0294588569 -0.9970850000 -0.0761920000 -0.0039790000
-0.0440145585 -0.0018256774 -0.0288058569 -0.9971570000 -0.0752750000 -0.0032690000
0.0503044415 0.0005263226 -0.0294348569 0.9973620000 0.0716270000 -0.0117780000
-0.0448515585 0.0079763226 -0.0294168569 -0.9965310000 0.0828790000 0.0076090000
-0.0439525585 0.0118333226 -0.0298088569 -0.9546530000 0.2974640000 0.0123400000
0.0496654415 0.0084563226 -0.0293378569 0.9941500000 0.1074260000 -0.0111630000
-0.0442205585 0.0124573226 -0.0301018569 -0.9502860000 0.3113060000 0.0066640000
-0.0414985585 0.0166233226 -0.0294568569 -0.8231010000 0.5678680000 0.0055170000
-0.0360955585 0.0201113226 -0.0317438569 -0.3831470000 0.9236800000 0.0037990000
0.0478684415 0.0162773226 -0.0296128569 0.9032920000 0.4290140000 -0.0031210000
-0.0371545585 0.0212623226 -0.0297878569 -0.5697090000 0.8218130000 0.0074660000
-0.0322035585 0.0230043226 -0.0294508569 -0.2841050000 0.9587740000 0.0061370000
-0.0242605585 0.0238173226 -0.0294588569 -0.0551660000 0.9984770000 0.0006120000
-0.0162285585 0.0240343226 -0.0291978569 -0.0362460000 0.9993420000 0.0013030000
-0.0080525585 0.0244413226 -0.0290598569 -0.0513870000 0.9986560000 0.0067540000
-0.0002055585 0.0249023226 -0.0296778569 -0.0634880000 0.9978840000 0.0140510000
0.0077624415 0.0254043226 -0.0294488569 -0.0723920000 0.9972680000 0.0147070000
0.0158884415 0.0259913226 -0.0294278569 -0.0789790000 0.9967120000 0.0180710000
0.0236454415 0.0265783226 -0.0292468569 -0.0775090000 0.9967620000 0.0213870000
0.0312854415 0.0271693226 -0.0293768569 -0.0158100000 0.9996470000 0.0213550000
0.0397384415 0.0251823226 -0.0293928569 0.4078370000 0.9130200000 0.0079760000
0.0447804415 0.0213923226 -0.0290268569 0.7400890000 0.6725050000 -0.0020420000
-0.0385125585 -0.0218496774 -0.0214808569 -0.6743840000 -0.7383810000 -0.0000050000
-0.0322115585 -0.0255976774 -0.0214108569 -0.3007420000 -0.9537050000 0.0010690000
-0.0241745585 -0.0264846774 -0.0213818569 0.0583010000 -0.9982990000 0.0005590000
-0.0161415585 -0.0258186774 -0.0213068569 0.0790260000 -0.9968720000 0.0002140000
-0.0082145585 -0.0252126774 -0.0213218569 0.0745940000 -0.9972140000 0.0001300000
-0.0002605585 -0.0246126774 -0.0213368569 0.0707790000 -0.9974900000 -0.0021510000
0.0076544415 -0.0240756774 -0.0215788569 0.0654140000 -0.9978530000 -0.0032240000
0.0158214415 -0.0236086774 -0.0215098569 0.0499730000 -0.9987510000 -0.0000400000
0.0236704415 -0.0232756774 -0.0215768569 0.0438310000 -0.9990370000 0.0021750000
0.0317864415 -0.0229306774 -0.0211948569 0.0564040000 -0.9984060000 0.0019410000
0.0398904415 -0.0217736774 -0.0215138569 0.3414460000 -0.9398680000 -0.0078980000
0.0442624415 -0.0199276774 -0.0209268569 0.6092830000 -0.7928110000 -0.0149950000
-0.0424235585 -0.0157096774 -0.0214968569 -0.9223290000 -0.3863850000 -0.0039950000
0.0475574415 -0.0159416774 -0.0213938569 0.8257510000 -0.5639260000 -0.0110910000
-0.0443545585 -0.0058096774 -0.0212178569 -0.9965240000 -0.0827910000 -0.0092040000
-0.0438935585 -0.0085026774 -0.0214738569 -0.9949010000 -0.1006020000 -0.0072130000
0.0505484415 -0.0077656774 -0.0212948569 0.9925590000 -0.1215850000 -0.0066440000
-0.0447115585 0.0006193226 -0.0213948569 -0.9976480000 -0.0683990000 -0.0045500000
-0.0440905585 -0.0014086774 -0.0209768569 -0.9971990000 -0.0744130000 -0.0075680000
0.0504004415 0.0003833226 -0.0212558569 0.9978970000 0.0641990000 -0.0089220000
-0.0448115585 0.0078873226 -0.0215208569 -0.9964080000 0.0846650000 0.0015580000
-0.0439085585 0.0117413226 -0.0214728569 -0.9384670000 0.3453350000 0.0048310000
0.0497714415 0.0083943226 -0.0214728569 0.9936120000 0.1122640000 -0.0115240000
-0.0442225585 0.0125043226 -0.0210028569 -0.9508080000 0.3096720000 -0.0082280000
-0.0414935585 0.0165763226 -0.0215408569 -0.8260940000 0.5635310000 0.0008230000
-0.0356315585 0.0204083226 -0.0241758569 -0.4023440000 0.9154700000 0.0058250000
0.0479014415 0.0162773226 -0.0213588569 0.8997430000 0.4364180000 -0.0017630000
-0.0372205585 0.0212223226 -0.0211958569 -0.5764830000 0.8171080000 -0.0013340000
-0.0325455585 0.0228623226 -0.0213758569 -0.2960740000 0.9551580000 0.0037950000
-0.0242465585 0.0238753226 -0.0213678569 -0.0624910000 0.9980440000 -0.0017090000
-0.0163065585 0.0240773226 -0.0214638569 -0.0303290000 0.9995290000 -0.0046310000
-0.0083345585 0.0244123226 -0.0213988569 -0.0478400000 0.9988500000 -0.0030830000
-0.0001815585 0.0247643226 -0.0216258569 -0.0591840000 0.9982470000 0.0002570000
0.0077064415 0.0253703226 -0.0216818569 -0.0697310000 0.9975540000 0.0048230000
0.0156544415 0.0258403226 -0.0212018569 -0.0709540000 0.9974070000 0.0119940000
0.0237164415 0.0264803226 -0.0210688569 -0.0811590000 0.9966350000 0.0115220000
0.0316944415 0.0269863226 -0.0215778569 -0.0013840000 0.9999200000 0.0125810000
0.0398604415 0.0249833226 -0.0210048569 0.4070350000 0.9133610000 0.0097260000
0.0447434415 0.0214533226 -0.0217288569 0.7305690000 0.6828380000 -0.0007930000
-0.0385715585 -0.0217606774 -0.0134258569 -0.6845650000 -0.7289490000 -0.0018190000
-0.0323465585 -0.0255366774 -0.0133798569 -0.3045680000 -0.9524900000 -0.0013310000
-0.0243705585 -0.0264876774 -0.0134588569 0.0435930000 -0.9990390000 -0.0045140000
-0.0162655585 -0.0258696774 -0.0134448569 0.0797850000 -0.9967410000 -0.0119190000
-0.0081415585 -0.0252126774 -0.0133778569 0.0731600000 -0.9972300000 -0.0133900000
-0.0001345585 -0.0247146774 -0.0132988569 0.0680220000 -0.9975920000 -0.0135670000
0.0077564415 -0.0241706774 -0.0135758569 0.0644630000 -0.9977900000 -0.0161000000
0.0157154415 -0.0237036774 -0.0135128569 0.0563480000 -0.9982730000 -0.0165890000
0.0238294415 -0.0232746774 -0.0135648569 0.0471090000 -0.9988370000 -0.0103080000
0.0318094415 -0.0229376774 -0.0133438569 0.0568800000 -0.9983580000 -0.0068540000
0.0398424415 -0.0218536774 -0.0134208569 0.3263140000 -0.9452340000 -0.0072060000
0.0442504415 -0.0199736774 -0.0130068569 0.6062560000 -0.7951950000 -0.0109080000
-0.0424965585 -0.0156146774 -0.0134628569 -0.9244770000 -0.3812200000 -0.0035870000
0.0476224415 -0.0159596774 -0.0133628569 0.8272880000 -0.5617290000 -0.0074050000
-0.0443825585 -0.0061146774 -0.0133258569 -0.9966040000 -0.0820570000 -0.0068420000
-0.0438835585 -0.0086696774 -0.0134958569 -0.9938680000 -0.1103800000 -0.0064980000
0.0505714415 -0.0077786774 -0.0132368569 0.9936760000 -0.1122320000 -0.0035660000
-0.0447245585 0.0006803226 -0.0133448569 -0.9980950000 -0.0616610000 -0.0018980000
-0.0441025585 -0.0017766774 -0.0131348569 -0.9978000000 -0.0661920000 -0.0035870000
0.0504084415 0.0004323226 -0.0132918569 0.9979490000 0.0635840000 0.0073540000
-0.0448235585 0.0080033226 -0.0133728569 -0.9956660000 0.0928900000 -0.0044750000
-0.0439435585 0.0115203226 -0.0133808569 -0.9573120000 0.2890290000 0.0039610000
0.0498234415 0.0083103226 -0.0134518569 0.9930480000 0.1176560000 0.0035950000
-0.0415135585 0.0165073226 -0.0135408569 -0.8316200000 0.5553450000 0.0007600000
-0.0355385585 0.0204203226 -0.0143098569 -0.3027590000 0.9530570000 0.0044360000
0.0477904415 0.0164793226 -0.0131188569 0.8996630000 0.4365800000 -0.0019290000
-0.0375205585 0.0210383226 -0.0132028569 -0.5792400000 0.8151570000 0.0003960000
-0.0325185585 0.0228413226 -0.0134748569 -0.2875770000 0.9577570000 -0.0001070000
-0.0241955585 0.0237993226 -0.0136308569 -0.0639130000 0.9978600000 0.0137840000
-0.0160845585 0.0241233226 -0.0133228569 -0.0402060000 0.9991890000 0.0023770000
-0.0080845585 0.0244093226 -0.0133588569 -0.0464820000 0.9989040000 -0.0054130000
-0.0001565585 0.0248163226 -0.0132418569 -0.0549500000 0.9984840000 -0.0030360000
0.0078864415 0.0252763226 -0.0132878569 -0.0600530000 0.9981800000 0.0054300000
0.0159654415 0.0259163226 -0.0135078569 -0.0724590000 0.9973520000 0.0062620000
0.0237654415 0.0264593226 -0.0134488569 -0.0833310000 0.9965140000 0.0039400000
0.0316194415 0.0269243226 -0.0131378569 0.0047730000 0.9999420000 0.0096390000
0.0400344415 0.0248513226 -0.0134428569 0.4194410000 0.9077330000 0.0094970000
0.0448294415 0.0213203226 -0.0131608569 0.7062320000 0.7079810000 0.0002590000
-0.0384615585 -0.0218956774 -0.0053738569 -0.6736520000 -0.7390430000 -0.0030470000
-0.0322185585 -0.0256136774 -0.0053098569 -0.3002370000 -0.9538620000 -0.0023150000
-0.0241095585 -0.0265636774 -0.0053638569 0.0398320000 -0.9991370000 -0.0118070000
-0.0162415585 -0.0259886774 -0.0055818569 0.0745650000 -0.9970400000 -0.0187390000
-0.0081665585 -0.0254416774 -0.0054168569 0.0737520000 -0.9970760000 -0.0200030000
-0.0001925585 -0.0248166774 -0.0053958569 0.0699650000 -0.9973510000 -0.0199050000
0.0077874415 -0.0243066774 -0.0056528569 0.0608650000 -0.9979580000 -0.0193720000
0.0157714415 -0.0238646774 -0.0053928569 0.0553950000 -0.9982420000 -0.0210990000
0.0237884415 -0.0234346774 -0.0054538569 0.0532160000 -0.9983650000 -0.0208660000
0.0317784415 -0.0230356774 -0.0053728569 0.0620800000 -0.9979370000 -0.0163350000
0.0398194415 -0.0219406774 -0.0053158569 0.3259540000 -0.9453050000 -0.0123710000
0.0444284415 -0.0199946774 -0.0054188569 0.6126540000 -0.7902010000 -0.0154010000
-0.0424655585 -0.0157086774 -0.0054518569 -0.9222140000 -0.3866620000 -0.0036090000
0.0477894415 -0.0158526774 -0.0053888569 0.8382750000 -0.5451740000 -0.0090330000
-0.0444055585 -0.0064176774 -0.0054868569 -0.9962290000 -0.0867590000 0.0008880000
-0.0439215585 -0.0086776774 -0.0054068569 -0.9940510000 -0.1089120000 0.0010180000
0.0505954415 -0.0077146774 -0.0052888569 0.9940230000 -0.1091700000 -0.0006010000
-0.0447225585 0.0007283226 -0.0054498569 -0.9980460000 -0.0624830000 -0.0001030000
-0.0440965585 -0.0017846774 -0.0051918569 -0.9980080000 -0.0630950000 0.0000270000
0.0503324415 0.0004073226 -0.0054738569 0.9977840000 0.0662540000 0.0061740000
-0.0448685585 0.0079583226 -0.0053388569 -0.9957130000 0.0924980000 0.0002980000
-0.0439875585 0.0114953226 -0.0056788569 -0.9573800000 0.2888250000 -0.0017550000
0.0497834415 0.0085163226 -0.0053778569 0.9935070000 0.1136640000 0.0049730000
-0.0415655585 0.0163733226 -0.0055798569 -0.8298060000 0.5580510000 -0.0010650000
0.0478624415 0.0163523226 -0.0052788569 0.9025180000 0.4306460000 -0.0024360000
-0.0375595585 0.0210103226 -0.0055418569 -0.5847590000 0.8112070000 -0.0007890000
-0.0323215585 0.0228903226 -0.0053048569 -0.2887600000 0.9574010000 -0.0013550000
-0.0241955585 0.0236913226 -0.0057418569 -0.0622680000 0.9980460000 0.0051520000
-0.0162145585 0.0240923226 -0.0052558569 -0.0515090000 0.9986710000 0.0018580000
-0.0082735585 0.0245183226 -0.0050748569 -0.0481450000 0.9988360000 -0.0030120000
-0.0001525585 0.0248473226 -0.0052868569 -0.0491940000 0.9987870000 -0.0019750000
0.0077714415 0.0252603226 -0.0054378569 -0.0559160000 0.9984340000 0.0016020000
0.0156284415 0.0257073226 -0.0055658569 -0.0698170000 0.9975410000 0.0061150000
0.0239284415 0.0263753226 -0.0054398569 -0.0765090000 0.9969460000 0.0156590000
0.0316054415 0.0268453226 -0.0051458569 -0.0042480000 0.9999130000 0.0124550000
0.0397064415 0.0249293226 -0.0054978569 0.4174050000 0.9087060000 0.0050690000
0.0446034415 0.0214953226 -0.0055608569 0.7221120000 0.6917750000 -0.0011800000
-0.0385825585 -0.0218306774 0.0025891431 -0.6746630000 -0.7380920000 -0.0070630000
-0.0321745585 -0.0256746774 0.0026521431 -0.3061600000 -0.9519500000 -0.0076220000
-0.0240755585 -0.0266906774 0.0028181431 0.0329960000 -0.9994110000 -0.0094740000
-0.0162565585 -0.0261236774 0.0026321431 0.0756090000 -0.9970930000 -0.0094420000
-0.0083165585 -0.0255646774 0.0025181431 0.0701310000 -0.9974340000 -0.0143590000
-0.0003095585 -0.0250256774 0.0026001431 0.0671060000 -0.9975410000 -0.0201920000
0.0077904415 -0.0244986774 0.0025761431 0.0625240000 -0.9978190000 -0.0211440000
0.0158354415 -0.0240126774 0.0024911431 0.0558350000 -0.9982530000 -0.0193200000
0.0237984415 -0.0236056774 0.0025791431 0.0538780000 -0.9983730000 -0.0186560000
0.0318694415 -0.0231826774 0.0026791431 0.0664390000 -0.9976380000 -0.0174740000
0.0399404415 -0.0220176774 0.0025971431 0.3325960000 -0.9429440000 -0.0153980000
0.0444244415 -0.0200686774 0.0027211431 0.5804380000 -0.8141670000 -0.0149410000
-0.0425515585 -0.0156096774 0.0025111431 -0.9261320000 -0.3771870000 -0.0032230000
0.0477994415 -0.0159496774 0.0027791431 0.8429460000 -0.5379770000 -0.0047910000
-0.0443865585 -0.0060846774 0.0021721431 -0.9968220000 -0.0787180000 0.0122350000
-0.0439035585 -0.0086156774 0.0028721431 -0.9946180000 -0.1031140000 0.0100820000
0.0505684415 -0.0077646774 0.0027051431 0.9942860000 -0.1067060000 0.0030200000
-0.0447095585 0.0005123226 0.0024961431 -0.9980000000 -0.0627350000 0.0077660000
-0.0441075585 -0.0013776774 0.0029051431 -0.9977370000 -0.0667850000 0.0078540000
0.0502894415 0.0005093226 0.0025351431 0.9976060000 0.0690500000 0.0038140000
-0.0448065585 0.0079253226 0.0025781431 -0.9958450000 0.0907240000 0.0078460000
-0.0438965585 0.0114143226 0.0020161431 -0.9402320000 0.3405350000 0.0008200000
0.0497354415 0.0083663226 0.0026921431 0.9945270000 0.1042780000 0.0065210000
-0.0415565585 0.0164413226 0.0024561431 -0.8296780000 0.5582180000 -0.0050890000
-0.0360685585 0.0202873226 0.0031971431 -0.4262230000 0.9045670000 -0.0096250000
0.0479304415 0.0162633226 0.0022111431 0.9089890000 0.4168210000 -0.0003240000
-0.0374305585 0.0210883226 0.0030341431 -0.5902970000 0.8071800000 0.0032450000
-0.0322915585 0.0228873226 0.0026381431 -0.2696510000 0.9629470000 -0.0046720000
-0.0240195585 0.0237643226 0.0025991431 -0.0529200000 0.9985720000 -0.0073720000
-0.0162365585 0.0241583226 0.0023821431 -0.0502580000 0.9987360000 0.0009210000
-0.0081915585 0.0244883226 0.0022981431 -0.0505400000 0.9987200000 0.0019610000
-0.0001895585 0.0248533226 0.0027011431 -0.0502110000 0.9987370000 -0.0018240000
0.0081214415 0.0252713226 0.0027981431 -0.0538720000 0.9985390000 -0.0042350000
0.0160944415 0.0256293226 0.0027921431 -0.0606180000 0.9981570000 0.0029360000
0.0234444415 0.0262533226 0.0025831431 -0.0755690000 0.9971060000 0.0082800000
0.0314474415 0.0268793226 0.0024931431 -0.0172760000 0.9998300000 0.0064380000
0.0399564415 0.0248503226 0.0025241431 0.3985430000 0.9171500000 -0.0001320000
0.0447244415 0.0214183226 0.0027911431 0.7224760000 0.6913950000 0.0012340000
-0.0275425585 -0.0276706774 0.0097851431 0.0543540000 -0.9981280000 0.0280320000
-0.0387035585 -0.0217886774 0.0103901431 -0.6879130000 -0.7255980000 -0.0168310000
-0.0322675585 -0.0256886774 0.0107811431 -0.3050810000 -0.9523070000 -0.0060930000
-0.0242145585 -0.0266736774 0.0105621431 0.0373400000 -0.9993020000 0.0010340000
-0.0163145585 -0.0261706774 0.0105011431 0.0659840000 -0.9978050000 -0.0055470000
-0.0082905585 -0.0256406774 0.0105821431 0.0642640000 -0.9978700000 -0.0112220000
-0.0002055585 -0.0251446774 0.0105251431 0.0640820000 -0.9978350000 -0.0147930000
0.0078084415 -0.0246276774 0.0105721431 0.0626620000 -0.9979030000 -0.0162440000
0.0157674415 -0.0241626774 0.0104801431 0.0563400000 -0.9982740000 -0.0165740000
0.0238514415 -0.0237246774 0.0106291431 0.0543890000 -0.9983690000 -0.0173540000
0.0318624415 -0.0233166774 0.0105431431 0.0658700000 -0.9976480000 -0.0189720000
0.0397764415 -0.0222066774 0.0106081431 0.3259640000 -0.9452080000 -0.0181540000
0.0444954415 -0.0201226774 0.0111531431 0.5999690000 -0.7998750000 -0.0154240000
-0.0425115585 -0.0157096774 0.0106681431 -0.9302820000 -0.3668350000 -0.0026240000
0.0477564415 -0.0160906774 0.0106251431 0.8459470000 -0.5331050000 -0.0131250000
-0.0443305585 -0.0056166774 0.0103481431 -0.9964760000 -0.0833360000 0.0094850000
-0.0438645585 -0.0083366774 0.0108151431 -0.9959510000 -0.0892790000 0.0105590000
0.0505354415 -0.0078246774 0.0106601431 0.9945020000 -0.1046730000 -0.0031340000
-0.0446325585 0.0006093226 0.0105891431 -0.9976800000 -0.0676460000 0.0076570000
-0.0440455585 -0.0013826774 0.0109491431 -0.9971860000 -0.0742550000 0.0102960000
0.0502774415 0.0005493226 0.0105421431 0.9974970000 0.0706870000 0.0017040000
-0.0447485585 0.0080083226 0.0105731431 -0.9961460000 0.0876840000 0.0020030000
-0.0439695585 0.0115103226 0.0102681431 -0.9636600000 0.2671290000 0.0008920000
0.0497044415 0.0084403226 0.0106271431 0.9951860000 0.0980050000 -0.0004000000
-0.0442145585 0.0124823226 0.0100171431 -0.9587070000 0.2843910000 0.0014570000
-0.0415675585 0.0165393226 0.0105811431 -0.8310800000 0.5560900000 -0.0083620000
0.0478974415 0.0163473226 0.0103531431 0.9045970000 0.4262560000 -0.0031250000
-0.0372945585 0.0211743226 0.0107931431 -0.6001450000 0.7998820000 -0.0037370000
-0.0325075585 0.0228783226 0.0106171431 -0.2861430000 0.9581870000 -0.0005770000
-0.0242505585 0.0237023226 0.0107611431 -0.0592370000 0.9982420000 -0.0021330000
-0.0160505585 0.0240883226 0.0104871431 -0.0466130000 0.9989000000 -0.0050380000
-0.0083685585 0.0245113226 0.0102091431 -0.0514800000 0.9986710000 -0.0023770000
-0.0002545585 0.0249043226 0.0106551431 -0.0544210000 0.9985010000 -0.0058670000
0.0076654415 0.0252933226 0.0108831431 -0.0543710000 0.9984880000 -0.0080670000
0.0159204415 0.0258293226 0.0109411431 -0.0543600000 0.9984870000 -0.0082670000
0.0239494415 0.0262013226 0.0104941431 -0.0707980000 0.9974900000 -0.0012030000
